ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CN,2020-06-29,0,0,0,0,0,0
CT,2020-06-29,204,183,0,4,16,1
EX,2020-06-29,6,6,0,0,0,0
GA,2020-06-29,11,10,0,1,0,0
IB,2020-06-29,9,9,0,0,0,0
MC,2020-06-29,10,10,0,0,0,0
MD,2020-06-29,53,51,0,2,0,0
ML,2020-06-29,0,0,0,0,0,0
NC,2020-06-29,1,1,0,0,0,0
PV,2020-06-29,27,9,0,18,0,0
RI,2020-06-29,1,1,0,0,0,0
VC,2020-06-29,19,19,0,0,0,0
AN,2020-06-30,26,25,0,0,1,0
AR,2020-06-30,38,37,0,0,1,0
AS,2020-06-30,0,0,0,0,0,0
CB,2020-06-30,1,1,0,0,0,0
CE,2020-06-30,0,0,0,0,0,0
CL,2020-06-30,13,13,0,0,0,0
CM,2020-06-30,27,24,0,3,0,0
CN,2020-06-30,5,5,0,0,0,0
CT,2020-06-30,206,184,0,4,16,2
EX,2020-06-30,8,8,0,0,0,0
GA,2020-06-30,21,21,0,0,0,0
IB,2020-06-30,3,3,0,0,0,0
MC,2020-06-30,3,3,0,0,0,0
MD,2020-06-30,63,60,0,3,0,0
ML,2020-06-30,0,0,0,0,0,0
NC,2020-06-30,3,3,0,0,0,0
PV,2020-06-30,28,14,0,14,0,0
RI,2020-06-30,0,0,0,0,0,0
VC,2020-06-30,21,20,0,1,0,0
AN,2020-07-01,23,23,0,0,0,0
AR,2020-07-01,40,40,0,0,0,0
AS,2020-07-01,1,1,0,0,0,0
CB,2020-07-01,1,1,0,0,0,0
CE,2020-07-01,0,0,0,0,0,0
CL,2020-07-01,10,9,0,0,1,0
CM,2020-07-01,28,28,0,0,0,0
CN,2020-07-01,7,7,0,0,0,0
CT,2020-07-01,316,280,0,13,22,1
EX,2020-07-01,9,9,0,0,0,0
GA,2020-07-01,25,25,0,0,0,0
IB,2020-07-01,4,4,0,0,0,0
MC,2020-07-01,5,5,0,0,0,0
MD,2020-07-01,71,65,0,6,0,0
ML,2020-07-01,0,0,0,0,0,0
NC,2020-07-01,7,7,0,0,0,0
PV,2020-07-01,17,7,0,10,0,0
RI,2020-07-01,0,0,0,0,0,0
VC,2020-07-01,22,22,0,0,0,0
AN,2020-07-02,14,14,0,0,0,0
AR,2020-07-02,23,23,0,0,0,0
AS,2020-07-02,0,0,0,0,0,0
CB,2020-07-02,2,2,0,0,0,0
CE,2020-07-02,0,0,0,0,0,0
CL,2020-07-02,9,9,0,0,0,0
CM,2020-07-02,27,26,0,0,1,0
CN,2020-07-02,1,1,0,0,0,0
CT,2020-07-02,255,230,0,5,19,1
EX,2020-07-02,4,4,0,0,0,0
GA,2020-07-02,16,16,0,0,0,0
IB,2020-07-02,3,3,0,0,0,0
MC,2020-07-02,2,2,0,0,0,0
MD,2020-07-02,55,55,0,0,0,0
ML,2020-07-02,0,0,0,0,0,0
NC,2020-07-02,5,5,0,0,0,0
PV,2020-07-02,17,10,0,7,0,0
RI,2020-07-02,0,0,0,0,0,0
VC,2020-07-02,24,24,0,0,0,0
AN,2020-07-03,28,28,0,0,0,0
AR,2020-07-03,47,46,0,0,1,0
AS,2020-07-03,0,0,0,0,0,0
CB,2020-07-03,1,1,0,0,0,0
CE,2020-07-03,0,0,0,0,0,0
CL,2020-07-03,11,11,0,0,0,0
CM,2020-07-03,29,28,0,1,0,0
CN,2020-07-03,4,4,0,0,0,0
CT,2020-07-03,287,275,0,4,8,0
EX,2020-07-03,8,8,0,0,0,0
GA,2020-07-03,21,21,0,0,0,0
IB,2020-07-03,4,4,0,0,0,0
MC,2020-07-03,3,3,0,0,0,0
MD,2020-07-03,84,78,0,6,0,0
ML,2020-07-03,0,0,0,0,0,0
NC,2020-07-03,8,8,0,0,0,0
PV,2020-07-03,30,13,0,17,0,0
RI,2020-07-03,0,0,0,0,0,0
VC,2020-07-03,15,15,0,0,0,0
AN,2020-07-04,24,24,0,0,0,0
AR,2020-07-04,32,32,0,0,0,0
AS,2020-07-04,0,0,0,0,0,0
CB,2020-07-04,1,1,0,0,0,0
CE,2020-07-04,0,0,0,0,0,0
CL,2020-07-04,8,8,0,0,0,0
CM,2020-07-04,19,18,0,1,0,0
CN,2020-07-04,4,4,0,0,0,0
CT,2020-07-04,268,264,0,3,1,0
EX,2020-07-04,4,4,0,0,0,0
GA,2020-07-04,16,16,0,0,0,0
IB,2020-07-04,3,3,0,0,0,0
MC,2020-07-04,6,6,0,0,0,0
MD,2020-07-04,37,35,0,2,0,0
ML,2020-07-04,0,0,0,0,0,0
NC,2020-07-04,5,5,0,0,0,0
PV,2020-07-04,29,7,0,22,0,0
RI,2020-07-04,0,0,0,0,0,0
VC,2020-07-04,7,7,0,0,0,0
AN,2020-07-05,16,16,0,0,0,0
AR,2020-07-05,37,37,0,0,0,0
AS,2020-07-05,0,0,0,0,0,0
CB,2020-07-05,1,1,0,0,0,0
CE,2020-07-05,0,0,0,0,0,0
CL,2020-07-05,3,3,0,0,0,0
CM,2020-07-05,12,9,0,1,2,0
CN,2020-07-05,1,1,0,0,0,0
CT,2020-07-05,260,258,0,2,0,0
EX,2020-07-05,7,7,0,0,0,0
GA,2020-07-05,23,23,0,0,0,0
IB,2020-07-05,3,3,0,0,0,0
MC,2020-07-05,7,7,0,0,0,0
MD,2020-07-05,45,35,0,10,0,0
ML,2020-07-05,0,0,0,0,0,0
NC,2020-07-05,1,1,0,0,0,0
PV,2020-07-05,34,16,0,18,0,0
RI,2020-07-05,1,1,0,0,0,0
VC,2020-07-05,11,11,0,0,0,0
AN,2020-07-06,23,23,0,0,0,0
AR,2020-07-06,78,78,0,0,0,0
AS,2020-07-06,0,0,0,0,0,0
CB,2020-07-06,0,0,0,0,0,0
CE,2020-07-06,0,0,0,0,0,0
CL,2020-07-06,16,14,0,0,2,0
CM,2020-07-06,25,25,0,0,0,0
CN,2020-07-06,2,2,0,0,0,0
CT,2020-07-06,409,389,0,4,0,16
EX,2020-07-06,3,2,0,0,1,0
GA,2020-07-06,22,22,0,0,0,0
IB,2020-07-06,4,3,1,0,0,0
MC,2020-07-06,8,8,0,0,0,0
MD,2020-07-06,80,75,0,5,0,0
ML,2020-07-06,0,0,0,0,0,0
NC,2020-07-06,12,12,0,0,0,0
PV,2020-07-06,44,34,0,10,0,0
RI,2020-07-06,0,0,0,0,0,0
VC,2020-07-06,24,24,0,0,0,0
AN,2020-07-07,32,32,0,0,0,0
AR,2020-07-07,94,93,0,1,0,0
AS,2020-07-07,0,0,0,0,0,0
CB,2020-07-07,1,1,0,0,0,0
CE,2020-07-07,0,0,0,0,0,0
CL,2020-07-07,10,9,0,0,1,0
CM,2020-07-07,24,22,0,1,1,0
CN,2020-07-07,4,4,0,0,0,0
CT,2020-07-07,448,442,0,2,4,0
EX,2020-07-07,16,16,0,0,0,0
GA,2020-07-07,21,21,0,0,0,0
IB,2020-07-07,2,2,0,0,0,0
MC,2020-07-07,13,13,0,0,0,0
MD,2020-07-07,79,68,0,11,0,0
ML,2020-07-07,0,0,0,0,0,0
NC,2020-07-07,13,13,0,0,0,0
PV,2020-07-07,45,30,0,15,0,0
RI,2020-07-07,3,3,0,0,0,0
VC,2020-07-07,27,27,0,0,0,0
AN,2020-07-08,56,56,0,0,0,0
AR,2020-07-08,77,77,0,0,0,0
AS,2020-07-08,2,2,0,0,0,0
CB,2020-07-08,1,1,0,0,0,0
CE,2020-07-08,0,0,0,0,0,0
CL,2020-07-08,14,13,0,0,1,0
CM,2020-07-08,27,24,0,2,1,0
CN,2020-07-08,8,8,0,0,0,0
CT,2020-07-08,491,487,0,0,3,1
EX,2020-07-08,6,6,0,0,0,0
GA,2020-07-08,31,31,0,0,0,0
IB,2020-07-08,5,4,0,1,0,0
MC,2020-07-08,16,16,0,0,0,0
MD,2020-07-08,117,105,0,12,0,0
ML,2020-07-08,0,0,0,0,0,0
NC,2020-07-08,8,8,0,0,0,0
PV,2020-07-08,47,37,0,10,0,0
RI,2020-07-08,5,5,0,0,0,0
VC,2020-07-08,28,28,0,0,0,0
AN,2020-07-09,37,37,0,0,0,0
AR,2020-07-09,91,91,0,0,0,0
AS,2020-07-09,0,0,0,0,0,0
CB,2020-07-09,1,1,0,0,0,0
CE,2020-07-09,0,0,0,0,0,0
CL,2020-07-09,8,8,0,0,0,0
CM,2020-07-09,40,37,0,1,2,0
CN,2020-07-09,8,7,0,0,0,1
CT,2020-07-09,511,510,0,0,0,1
EX,2020-07-09,22,22,0,0,0,0
GA,2020-07-09,20,20,0,0,0,0
IB,2020-07-09,6,6,0,0,0,0
MC,2020-07-09,6,6,0,0,0,0
MD,2020-07-09,104,91,0,13,0,0
ML,2020-07-09,0,0,0,0,0,0
NC,2020-07-09,29,29,0,0,0,0
PV,2020-07-09,41,35,0,6,0,0
RI,2020-07-09,1,1,0,0,0,0
VC,2020-07-09,28,28,0,0,0,0
AN,2020-07-10,60,60,0,0,0,0
AR,2020-07-10,131,131,0,0,0,0
AS,2020-07-10,2,2,0,0,0,0
CB,2020-07-10,2,2,0,0,0,0
CE,2020-07-10,0,0,0,0,0,0
CL,2020-07-10,16,15,0,0,1,0
CM,2020-07-10,33,30,0,2,1,0
CN,2020-07-10,3,3,0,0,0,0
CT,2020-07-10,661,659,0,0,1,1
EX,2020-07-10,44,44,0,0,0,0
GA,2020-07-10,7,7,0,0,0,0
IB,2020-07-10,8,8,0,0,0,0
MC,2020-07-10,9,9,0,0,0,0
MD,2020-07-10,96,82,0,14,0,0
ML,2020-07-10,0,0,0,0,0,0
NC,2020-07-10,20,20,0,0,0,0
PV,2020-07-10,38,24,0,14,0,0
RI,2020-07-10,10,10,0,0,0,0
VC,2020-07-10,34,34,0,0,0,0
AN,2020-07-11,50,50,0,0,0,0
AR,2020-07-11,158,157,0,1,0,0
AS,2020-07-11,3,3,0,0,0,0
CB,2020-07-11,0,0,0,0,0,0
CE,2020-07-11,0,0,0,0,0,0
CL,2020-07-11,13,13,0,0,0,0
CM,2020-07-11,17,15,0,0,2,0
CN,2020-07-11,1,1,0,0,0,0
CT,2020-07-11,415,414,0,0,0,1
EX,2020-07-11,17,17,0,0,0,0
GA,2020-07-11,13,13,0,0,0,0
IB,2020-07-11,7,7,0,0,0,0
MC,2020-07-11,17,17,0,0,0,0
MD,2020-07-11,71,60,0,11,0,0
ML,2020-07-11,0,0,0,0,0,0
NC,2020-07-11,35,35,0,0,0,0
PV,2020-07-11,58,40,0,18,0,0
RI,2020-07-11,3,3,0,0,0,0
VC,2020-07-11,35,35,0,0,0,0
AN,2020-07-12,33,33,0,0,0,0
AR,2020-07-12,130,130,0,0,0,0
AS,2020-07-12,0,0,0,0,0,0
CB,2020-07-12,2,2,0,0,0,0
CE,2020-07-12,0,0,0,0,0,0
CL,2020-07-12,9,9,0,0,0,0
CM,2020-07-12,18,17,0,1,0,0
CN,2020-07-12,3,3,0,0,0,0
CT,2020-07-12,471,466,0,0,2,3
EX,2020-07-12,12,12,0,0,0,0
GA,2020-07-12,6,6,0,0,0,0
IB,2020-07-12,4,4,0,0,0,0
MC,2020-07-12,12,12,0,0,0,0
MD,2020-07-12,87,74,0,13,0,0
ML,2020-07-12,2,2,0,0,0,0
NC,2020-07-12,23,23,0,0,0,0
PV,2020-07-12,60,42,0,18,0,0
RI,2020-07-12,2,2,0,0,0,0
VC,2020-07-12,19,19,0,0,0,0
AN,2020-07-13,48,48,0,0,0,0
AR,2020-07-13,235,235,0,0,0,0
AS,2020-07-13,0,0,0,0,0,0
CB,2020-07-13,2,2,0,0,0,0
CE,2020-07-13,0,0,0,0,0,0
CL,2020-07-13,21,21,0,0,0,0
CM,2020-07-13,25,24,0,1,0,0
CN,2020-07-13,6,6,0,0,0,0
CT,2020-07-13,731,724,0,0,4,3
EX,2020-07-13,13,13,0,0,0,0
GA,2020-07-13,9,9,0,0,0,0
IB,2020-07-13,8,8,0,0,0,0
MC,2020-07-13,13,13,0,0,0,0
MD,2020-07-13,146,128,0,18,0,0
ML,2020-07-13,0,0,0,0,0,0
NC,2020-07-13,40,40,0,0,0,0
PV,2020-07-13,84,53,0,31,0,0
RI,2020-07-13,4,4,0,0,0,0
VC,2020-07-13,49,49,0,0,0,0
AN,2020-07-14,96,96,0,0,0,0
AR,2020-07-14,283,283,0,0,0,0
AS,2020-07-14,2,2,0,0,0,0
CB,2020-07-14,2,2,0,0,0,0
CE,2020-07-14,1,1,0,0,0,0
CL,2020-07-14,20,20,0,0,0,0
CM,2020-07-14,44,41,0,2,1,0
CN,2020-07-14,2,2,0,0,0,0
CT,2020-07-14,688,682,0,1,3,2
EX,2020-07-14,3,3,0,0,0,0
GA,2020-07-14,9,9,0,0,0,0
IB,2020-07-14,11,11,0,0,0,0
MC,2020-07-14,21,21,0,0,0,0
MD,2020-07-14,145,132,0,13,0,0
ML,2020-07-14,0,0,0,0,0,0
NC,2020-07-14,52,52,0,0,0,0
PV,2020-07-14,117,79,0,38,0,0
RI,2020-07-14,7,7,0,0,0,0
VC,2020-07-14,55,55,0,0,0,0
AN,2020-07-15,63,63,0,0,0,0
AR,2020-07-15,370,369,0,0,1,0
AS,2020-07-15,2,2,0,0,0,0
CB,2020-07-15,6,6,0,0,0,0
CE,2020-07-15,0,0,0,0,0,0
CL,2020-07-15,12,12,0,0,0,0
CM,2020-07-15,40,36,0,1,3,0
CN,2020-07-15,9,9,0,0,0,0
CT,2020-07-15,893,886,0,1,2,4
EX,2020-07-15,13,13,0,0,0,0
GA,2020-07-15,15,15,0,0,0,0
IB,2020-07-15,13,13,0,0,0,0
MC,2020-07-15,32,32,0,0,0,0
MD,2020-07-15,154,143,0,11,0,0
ML,2020-07-15,0,0,0,0,0,0
NC,2020-07-15,43,43,0,0,0,0
PV,2020-07-15,137,95,0,42,0,0
RI,2020-07-15,2,2,0,0,0,0
VC,2020-07-15,84,84,0,0,0,0
AN,2020-07-16,91,91,0,0,0,0
AR,2020-07-16,293,293,0,0,0,0
AS,2020-07-16,1,1,0,0,0,0
CB,2020-07-16,5,5,0,0,0,0
CE,2020-07-16,0,0,0,0,0,0
CL,2020-07-16,21,21,0,0,0,0
CM,2020-07-16,33,32,0,0,1,0
CN,2020-07-16,4,4,0,0,0,0
CT,2020-07-16,819,815,0,0,3,1
EX,2020-07-16,22,22,0,0,0,0
GA,2020-07-16,15,15,0,0,0,0
IB,2020-07-16,7,7,0,0,0,0
MC,2020-07-16,24,24,0,0,0,0
MD,2020-07-16,132,121,0,11,0,0
ML,2020-07-16,0,0,0,0,0,0
NC,2020-07-16,47,47,0,0,0,0
PV,2020-07-16,149,126,0,23,0,0
RI,2020-07-16,9,8,0,0,0,1
VC,2020-07-16,73,73,0,0,0,0
AN,2020-07-17,97,97,0,0,0,0
AR,2020-07-17,399,399,0,0,0,0
AS,2020-07-17,1,1,0,0,0,0
CB,2020-07-17,4,4,0,0,0,0
CE,2020-07-17,0,0,0,0,0,0
CL,2020-07-17,18,16,0,0,2,0
CM,2020-07-17,35,32,0,2,1,0
CN,2020-07-17,7,7,0,0,0,0
CT,2020-07-17,976,974,0,0,0,2
EX,2020-07-17,6,6,0,0,0,0
GA,2020-07-17,10,10,0,0,0,0
IB,2020-07-17,6,6,0,0,0,0
MC,2020-07-17,31,31,0,0,0,0
MD,2020-07-17,182,174,0,8,0,0
ML,2020-07-17,0,0,0,0,0,0
NC,2020-07-17,73,73,0,0,0,0
PV,2020-07-17,120,102,0,18,0,0
RI,2020-07-17,11,5,0,0,1,5
VC,2020-07-17,87,87,0,0,0,0
AN,2020-07-18,86,86,0,0,0,0
AR,2020-07-18,335,335,0,0,0,0
AS,2020-07-18,1,1,0,0,0,0
CB,2020-07-18,10,10,0,0,0,0
CE,2020-07-18,0,0,0,0,0,0
CL,2020-07-18,27,25,0,0,2,0
CM,2020-07-18,21,20,0,1,0,0
CN,2020-07-18,13,13,0,0,0,0
CT,2020-07-18,771,768,0,0,1,2
EX,2020-07-18,5,5,0,0,0,0
GA,2020-07-18,11,11,0,0,0,0
IB,2020-07-18,7,7,0,0,0,0
MC,2020-07-18,21,21,0,0,0,0
MD,2020-07-18,143,129,0,14,0,0
ML,2020-07-18,0,0,0,0,0,0
NC,2020-07-18,78,78,0,0,0,0
PV,2020-07-18,206,185,0,21,0,0
RI,2020-07-18,7,5,0,0,0,2
VC,2020-07-18,92,92,0,0,0,0
AN,2020-07-19,114,114,0,0,0,0
AR,2020-07-19,344,344,0,0,0,0
AS,2020-07-19,2,2,0,0,0,0
CB,2020-07-19,4,4,0,0,0,0
CE,2020-07-19,0,0,0,0,0,0
CL,2020-07-19,24,23,0,0,1,0
CM,2020-07-19,22,16,0,2,4,0
CN,2020-07-19,54,54,0,0,0,0
CT,2020-07-19,614,611,0,1,0,2
EX,2020-07-19,6,6,0,0,0,0
GA,2020-07-19,15,14,0,0,1,0
IB,2020-07-19,5,5,0,0,0,0
MC,2020-07-19,26,26,0,0,0,0
MD,2020-07-19,151,134,0,17,0,0
ML,2020-07-19,0,0,0,0,0,0
NC,2020-07-19,52,52,0,0,0,0
PV,2020-07-19,122,93,0,29,0,0
RI,2020-07-19,0,0,0,0,0,0
VC,2020-07-19,83,83,0,0,0,0
AN,2020-07-20,122,122,0,0,0,0
AR,2020-07-20,427,427,0,0,0,0
AS,2020-07-20,1,1,0,0,0,0
CB,2020-07-20,10,10,0,0,0,0
CE,2020-07-20,0,0,0,0,0,0
CL,2020-07-20,35,34,0,0,1,0
CM,2020-07-20,45,42,0,1,2,0
CN,2020-07-20,3,3,0,0,0,0
CT,2020-07-20,1066,1056,0,2,6,2
EX,2020-07-20,9,9,0,0,0,0
GA,2020-07-20,22,22,0,0,0,0
IB,2020-07-20,16,16,0,0,0,0
MC,2020-07-20,38,38,0,0,0,0
MD,2020-07-20,240,217,0,23,0,0
ML,2020-07-20,0,0,0,0,0,0
NC,2020-07-20,103,103,0,0,0,0
PV,2020-07-20,136,113,0,23,0,0
RI,2020-07-20,5,5,0,0,0,0
VC,2020-07-20,121,121,0,0,0,0
AN,2020-07-21,74,74,0,0,0,0
AR,2020-07-21,461,461,0,0,0,0
AS,2020-07-21,2,2,0,0,0,0
CB,2020-07-21,5,5,0,0,0,0
CE,2020-07-21,0,0,0,0,0,0
CL,2020-07-21,20,20,0,0,0,0
CM,2020-07-21,31,28,0,2,1,0
CN,2020-07-21,11,11,0,0,0,0
CT,2020-07-21,1016,993,0,2,20,1
EX,2020-07-21,17,17,0,0,0,0
GA,2020-07-21,31,31,0,0,0,0
IB,2020-07-21,13,13,0,0,0,0
MC,2020-07-21,49,49,0,0,0,0
MD,2020-07-21,271,256,0,15,0,0
ML,2020-07-21,0,0,0,0,0,0
NC,2020-07-21,117,117,0,0,0,0
PV,2020-07-21,139,120,0,19,0,0
RI,2020-07-21,17,17,0,0,0,0
VC,2020-07-21,136,136,0,0,0,0
AN,2020-07-22,78,78,0,0,0,0
AR,2020-07-22,474,474,0,0,0,0
AS,2020-07-22,2,2,0,0,0,0
CB,2020-07-22,8,8,0,0,0,0
CE,2020-07-22,1,1,0,0,0,0
CL,2020-07-22,24,24,0,0,0,0
CM,2020-07-22,51,49,0,0,2,0
CN,2020-07-22,8,8,0,0,0,0
CT,2020-07-22,1056,1047,0,1,6,2
EX,2020-07-22,6,6,0,0,0,0
GA,2020-07-22,18,18,0,0,0,0
IB,2020-07-22,16,16,0,0,0,0
MC,2020-07-22,62,62,0,0,0,0
MD,2020-07-22,267,247,0,20,0,0
ML,2020-07-22,0,0,0,0,0,0
NC,2020-07-22,65,65,0,0,0,0
PV,2020-07-22,179,159,0,20,0,0
RI,2020-07-22,9,9,0,0,0,0
VC,2020-07-22,141,141,0,0,0,0
AN,2020-07-23,126,126,0,0,0,0
AR,2020-07-23,396,396,0,0,0,0
AS,2020-07-23,4,4,0,0,0,0
CB,2020-07-23,8,8,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CL,2020-07-23,45,45,0,0,0,0
CM,2020-07-23,32,28,0,2,2,0
CN,2020-07-23,11,11,0,0,0,0
CT,2020-07-23,1025,1019,0,0,6,0
EX,2020-07-23,4,4,0,0,0,0
GA,2020-07-23,18,18,0,0,0,0
IB,2020-07-23,19,19,0,0,0,0
MC,2020-07-23,48,48,0,0,0,0
MD,2020-07-23,252,241,0,11,0,0
ML,2020-07-23,0,0,0,0,0,0
NC,2020-07-23,67,67,0,0,0,0
PV,2020-07-23,129,125,0,4,0,0
RI,2020-07-23,5,5,0,0,0,0
VC,2020-07-23,125,125,0,0,0,0
AN,2020-07-24,128,128,0,0,0,0
AR,2020-07-24,421,421,0,0,0,0
AS,2020-07-24,3,3,0,0,0,0
CB,2020-07-24,6,6,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CL,2020-07-24,36,36,0,0,0,0
CM,2020-07-24,53,52,0,1,0,0
CN,2020-07-24,6,5,0,1,0,0
CT,2020-07-24,1045,1035,0,0,9,1
EX,2020-07-24,11,11,0,0,0,0
GA,2020-07-24,15,15,0,0,0,0
IB,2020-07-24,25,25,0,0,0,0
MC,2020-07-24,72,72,0,0,0,0
MD,2020-07-24,377,362,0,15,0,0
ML,2020-07-24,0,0,0,0,0,0
NC,2020-07-24,56,56,0,0,0,0
PV,2020-07-24,126,110,0,16,0,0
RI,2020-07-24,11,11,0,0,0,0
VC,2020-07-24,152,152,0,0,0,0
AN,2020-07-25,110,110,0,0,0,0
AR,2020-07-25,374,373,0,0,1,0
AS,2020-07-25,8,8,0,0,0,0
CB,2020-07-25,10,10,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CL,2020-07-25,28,28,0,0,0,0
CM,2020-07-25,32,31,0,1,0,0
CN,2020-07-25,13,13,0,0,0,0
CT,2020-07-25,654,651,0,0,2,1
EX,2020-07-25,4,4,0,0,0,0
GA,2020-07-25,16,16,0,0,0,0
IB,2020-07-25,26,26,0,0,0,0
MC,2020-07-25,81,81,0,0,0,0
MD,2020-07-25,313,302,0,11,0,0
ML,2020-07-25,0,0,0,0,0,0
NC,2020-07-25,81,81,0,0,0,0
PV,2020-07-25,204,172,0,32,0,0
RI,2020-07-25,2,2,0,0,0,0
VC,2020-07-25,173,173,0,0,0,0
AN,2020-07-26,106,106,0,0,0,0
AR,2020-07-26,418,418,0,0,0,0
AS,2020-07-26,7,7,0,0,0,0
CB,2020-07-26,4,4,0,0,0,0
CE,2020-07-26,1,1,0,0,0,0
CL,2020-07-26,31,31,0,0,0,0
CM,2020-07-26,37,35,0,2,0,0
CN,2020-07-26,7,7,0,0,0,0
CT,2020-07-26,583,582,0,0,1,0
EX,2020-07-26,7,7,0,0,0,0
GA,2020-07-26,13,13,0,0,0,0
IB,2020-07-26,47,47,0,0,0,0
MC,2020-07-26,49,49,0,0,0,0
MD,2020-07-26,276,260,0,16,0,0
ML,2020-07-26,4,4,0,0,0,0
NC,2020-07-26,79,79,0,0,0,0
PV,2020-07-26,183,163,0,20,0,0
RI,2020-07-26,1,1,0,0,0,0
VC,2020-07-26,130,130,0,0,0,0
AN,2020-07-27,143,143,0,0,0,0
AR,2020-07-27,540,540,0,0,0,0
AS,2020-07-27,6,6,0,0,0,0
CB,2020-07-27,5,5,0,0,0,0
CE,2020-07-27,0,0,0,0,0,0
CL,2020-07-27,70,68,0,0,2,0
CM,2020-07-27,61,59,0,0,2,0
CN,2020-07-27,9,9,0,0,0,0
CT,2020-07-27,1029,1020,0,1,8,0
EX,2020-07-27,9,9,0,0,0,0
GA,2020-07-27,24,24,0,0,0,0
IB,2020-07-27,40,40,0,0,0,0
MC,2020-07-27,60,60,0,0,0,0
MD,2020-07-27,537,515,0,22,0,0
ML,2020-07-27,1,1,0,0,0,0
NC,2020-07-27,53,53,0,0,0,0
PV,2020-07-27,241,216,0,25,0,0
RI,2020-07-27,8,8,0,0,0,0
VC,2020-07-27,208,208,0,0,0,0
AN,2020-07-28,148,148,0,0,0,0
AR,2020-07-28,500,500,0,0,0,0
AS,2020-07-28,13,13,0,0,0,0
CB,2020-07-28,6,6,0,0,0,0
CE,2020-07-28,0,0,0,0,0,0
CL,2020-07-28,87,87,0,0,0,0
CM,2020-07-28,67,66,0,0,1,0
CN,2020-07-28,9,9,0,0,0,0
CT,2020-07-28,1056,1050,0,2,4,0
EX,2020-07-28,22,21,0,1,0,0
GA,2020-07-28,36,36,0,0,0,0
IB,2020-07-28,53,52,0,1,0,0
MC,2020-07-28,74,74,0,0,0,0
MD,2020-07-28,609,587,0,22,0,0
ML,2020-07-28,1,1,0,0,0,0
NC,2020-07-28,40,40,0,0,0,0
PV,2020-07-28,249,224,0,25,0,0
RI,2020-07-28,9,9,0,0,0,0
VC,2020-07-28,188,188,0,0,0,0
AN,2020-07-29,153,153,0,0,0,0
AR,2020-07-29,529,529,0,0,0,0
AS,2020-07-29,15,15,0,0,0,0
CB,2020-07-29,11,11,0,0,0,0
CE,2020-07-29,0,0,0,0,0,0
CL,2020-07-29,76,76,0,0,0,0
CM,2020-07-29,78,70,0,4,4,0
CN,2020-07-29,6,6,0,0,0,0
CT,2020-07-29,1096,1086,0,1,8,1
EX,2020-07-29,17,17,0,0,0,0
GA,2020-07-29,29,28,0,1,0,0
IB,2020-07-29,55,55,0,0,0,0
MC,2020-07-29,89,89,0,0,0,0
MD,2020-07-29,549,532,0,17,0,0
ML,2020-07-29,1,1,0,0,0,0
NC,2020-07-29,62,62,0,0,0,0
PV,2020-07-29,227,207,0,20,0,0
RI,2020-07-29,4,4,0,0,0,0
VC,2020-07-29,277,277,0,0,0,0
AN,2020-07-30,209,209,0,0,0,0
AR,2020-07-30,464,464,0,0,0,0
AS,2020-07-30,12,12,0,0,0,0
CB,2020-07-30,25,25,0,0,0,0
CE,2020-07-30,0,0,0,0,0,0
CL,2020-07-30,74,73,0,0,1,0
CM,2020-07-30,58,57,0,0,1,0
CN,2020-07-30,12,12,0,0,0,0
CT,2020-07-30,1032,1027,0,0,4,1
EX,2020-07-30,20,20,0,0,0,0
GA,2020-07-30,32,32,0,0,0,0
IB,2020-07-30,78,78,0,0,0,0
MC,2020-07-30,63,63,0,0,0,0
MD,2020-07-30,590,572,0,18,0,0
ML,2020-07-30,4,4,0,0,0,0
NC,2020-07-30,51,51,0,0,0,0
PV,2020-07-30,173,154,0,19,0,0
RI,2020-07-30,1,1,0,0,0,0
VC,2020-07-30,245,245,0,0,0,0
AN,2020-07-31,260,260,0,0,0,0
AR,2020-07-31,465,465,0,0,0,0
AS,2020-07-31,12,12,0,0,0,0
CB,2020-07-31,14,14,0,0,0,0
CE,2020-07-31,0,0,0,0,0,0
CL,2020-07-31,149,149,0,0,0,0
CM,2020-07-31,82,81,0,0,1,0
CN,2020-07-31,16,16,0,0,0,0
CT,2020-07-31,1166,1158,0,0,7,1
EX,2020-07-31,37,37,0,0,0,0
GA,2020-07-31,33,33,0,0,0,0
IB,2020-07-31,80,80,0,0,0,0
MC,2020-07-31,55,55,0,0,0,0
MD,2020-07-31,743,735,0,8,0,0
ML,2020-07-31,0,0,0,0,0,0
NC,2020-07-31,72,72,0,0,0,0
PV,2020-07-31,196,178,0,18,0,0
RI,2020-07-31,7,7,0,0,0,0
VC,2020-07-31,247,247,0,0,0,0
AN,2020-08-01,248,248,0,0,0,0
AR,2020-08-01,929,929,0,0,0,0
AS,2020-08-01,17,17,0,0,0,0
CB,2020-08-01,38,37,0,0,0,1
CE,2020-08-01,0,0,0,0,0,0
CL,2020-08-01,90,90,0,0,0,0
CM,2020-08-01,69,69,0,0,0,0
CN,2020-08-01,30,30,0,0,0,0
CT,2020-08-01,729,726,0,1,2,0
EX,2020-08-01,18,18,0,0,0,0
GA,2020-08-01,41,41,0,0,0,0
